ZG.1	ZG.10	ZG.11	ZG.12	ZG.13	ZG.14	ZG.15	ZG.16	ZG.17	ZG.18	ZG.19	ZG.2	ZG.20	ZG.21	ZG.22	ZG.23	ZG.24	ZG.25	ZG.26	ZG.27	ZG.28	ZG.29	ZG.3	ZG.30	ZG.31	ZG.32	ZG.35	ZG.36	ZG.37	ZG.38	ZG.39	ZG.4	ZG.40	ZG.41	ZG.42	ZG.43	ZG.44	ZG.45	ZG.46	ZG.47	ZG.48	ZG.49	ZG.5	ZG.50	ZG.51	ZG.52	ZG.6	ZG.7	ZG.8	ZG.9	zymo_pos_ct
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae	0	0.0129802699896158	0	0.00416088765603329	0	0	0	0	0	0	0	0	0.037567084078712	0	0	0	0	0.0545073375262055	0	0	0	0	0	0.00224618149146451	0.0570934256055363	0.0761789600967352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__FFCH9454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0575342465753425	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae	0	0.0597092419522326	0	0	0	0	0	0	0	0.0165605095541401	0	0.00375058602906704	0	0.0495399858457183	0	0.0867924528301887	0	0	0	0	0	0.016955266955267	0	0.00673854447439353	0	0	0	0	0	0	0	0	0	0.0100864553314121	0	0	0	0	0	0	0	0.00117577895355673	0	0	0	0	0	0	0.0522388059701493	0	0
D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__uncultured bacterium	0	0	0.0649895178197065	0.00554785020804438	0	0	0	0	0	0	0	0.00375058602906704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00397614314115308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0671641791044776	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__BIrii41	0	0	0	0	0	0	0	0	0.098256735340729	0.0165605095541401	0	0	0	0.0290162774239207	0	0	0	0	0	0	0.0038659793814433	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00382409177820268	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__SM2D12	0	0	0	0	0	0	0	0	0	0	0.0543859649122807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae	0	0	0	0	0	0	0	0	0	0	0	0.00328176277543366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311526479750779	0	0	0.154228855721393	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb;D_3__uncultured bacterium;D_4__	0	0	0	0	0	0	0	0	0.0966719492868463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Aeromonadales;D_4__Aeromonadaceae	0	0	0	0	0	0	0	0	0.0966719492868463	0	0	0	0	0	0	0	0	0	0	0.026902382782475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0	0.0192107995846314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191197691197691	0	0.01392632524708	0	0.0532043530834341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00529100529100529	0	0	0	0.0376506024096386	0.0370799536500579	0.0473282442748092	0	0	0
