ZG.1	ZG.10	ZG.11	ZG.12	ZG.13	ZG.14	ZG.15	ZG.16	ZG.17	ZG.18	ZG.19	ZG.2	ZG.20	ZG.21	ZG.22	ZG.23	ZG.24	ZG.25	ZG.26	ZG.27	ZG.28	ZG.29	ZG.3	ZG.30	ZG.31	ZG.32	ZG.35	ZG.36	ZG.37	ZG.38	ZG.39	ZG.4	ZG.40	ZG.41	ZG.42	ZG.43	ZG.44	ZG.45	ZG.46	ZG.47	ZG.48	ZG.49	ZG.5	ZG.50	ZG.51	ZG.52	ZG.6	ZG.7	ZG.8	ZG.9	zymo_pos_ct
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium	0	0	0	0.00667556742323097	0	0	0	0	0	0	0	0.0350230414746544	0.060952380952381	0	0	0	0.104938271604938	0.0366598778004073	0	0	0.0333543108873505	0	0	0.0111209964412811	0	0.0248447204968944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;__	0.0559376432828978	0	0	0	0.0131108462455304	0	0.0733788395904437	0	0.0549450549450549	0	0.013188518231187	0.0276497695852535	0	0	0	0	0	0	0	0	0	0.0192563081009296	0	0	0	0	0	0	0	0	0	0.142066420664207	0	0	0	0	0	0	0	0	0	0.00583090379008746	0	0.00127469725940089	0.0386266094420601	0.0228680323963792	0.0424799081515499	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter	0.000917010545621275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377595972309629	0.0252324037184595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116618075801749	0.087248322147651	0.00191204588910134	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Escherichia-Shigella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0898021308980213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142523364485981	0	0.0893939393939394
D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__Saccharimonadaceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594512195121951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Enterococcaceae;D_5__Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0640243902439024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0742424242424242
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__uncultured	0	0	0.0192307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0679012345679012	0	0	0	0.0235997482693518	0	0	0.0329181494661922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Longimicrobia;D_3__Longimicrobiales;D_4__Longimicrobiaceae;D_5__metagenome	0	0	0	0	0	0	0	0	0	0	0.056633048875097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303030303030303
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Hyphomicrobium	0	0	0	0	0	0	0	0	0	0	0	0.0133640552995392	0	0.0479317137229153	0	0	0	0	0	0	0	0.0116201859229748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-007	0	0	0	0	0	0	0	0	0	0	0.0558572536850272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Rokubacteriales;__;__	0	0	0	0	0	0	0	0	0	0	0	0.0142857142857143	0	0	0	0	0	0	0	0	0	0	0	0.0182384341637011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Thermobacillus	0	0	0	0	0	0	0	0	0	0	0.0512024825446082	0	0	0	0.0602006688963211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0.0543056633048875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Nocardioides	0	0	0.0230769230769231	0	0	0	0	0	0	0	0	0.0410138248847926	0	0	0	0	0	0	0.0232704402515723	0	0.00566393958464443	0.0109561752988048	0.0587431693989071	0	0	0	0	0	0	0	0	0.112546125461255	0	0	0	0	0	0	0	0	0	0	0	0	0.0540772532188841	0.0190566936636494	0.0815154994259472	0	0.0467289719626168	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0533536585365854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;__;__	0	0.00653923541247485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129151291512915	0	0	0	0	0	0	0	0	0	0	0.0111856823266219	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__Lineage IV;D_4__metagenome;D_5__	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0453053184504268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Acidobacteriaceae bacterium;D_4__;D_5__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217117684078037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__bacteriap25;__	0	0	0	0	0	0	0	0	0	0	0	0.0207373271889401	0	0	0	0	0	0	0	0	0.0217117684078037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518292682926829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__uncultured;D_5__uncultured Actinomycetales bacterium	0	0	0	0	0	0	0	0	0	0	0	0.0101382488479263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319199618866127	0	0	0	0	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Gemmata	0	0	0	0	0.0846245530393325	0	0	0	0	0.0292993630573248	0	0	0	0.0459619172685489	0	0	0	0	0	0	0	0	0	0	0	0.0335403726708075	0	0	0.00417246175243394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032618025751073	0	0	0.00444444444444444	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Sarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0765661252900232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0314435445450214	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;__;__	0	0	0.05	0	0	0	0.110921501706485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Syntrophomonadaceae;D_5__Dethiobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0446487196323047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0817757009345794	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__uncultured	0	0.0246478873239437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076219512195122	0.0012586532410321	0.0292164674634794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116618075801749	0	0	0.0695278969957082	0	0	0.00592592592592593	0	0	0
